id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V2496162411,1776599090610.301,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,125002,120,true,1,0,540,960,29,10,29,3160,2,1,SV137,0,0,0,0,6032,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.705,0,16.177844999999998
OT01V995796392,1776599090610.301,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599090610.301,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,495397,1311,true,0,0,270,480,386,24,386,205765,2,3,SV137,0,0,0,1,75217,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,198521,6.394,0,5.257572
OT01V2496162411,1776599090610.301,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,125002,120,true,1,0,540,960,29,10,29,3160,2,1,SV137,0,0,0,0,6032,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.705,0,16.177844999999998
OT01V995796392,1776599090610.301,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599090810.386,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,502457,1319,true,0,0,270,480,390,24,390,205957,2,3,SV137,0,0,0,1,76041,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,198317,6.456,0,5.26635
OT01V2496162411,1776599090810.386,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,135898,130,true,1,0,540,960,31,10,31,3400,3,1,SV137,0,0,0,0,6448,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.767,0,16.295019
OT01V995796392,1776599090810.386,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599090810.386,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,502457,1319,true,0,0,270,480,390,24,390,205957,2,3,SV137,0,0,0,1,76041,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,198317,6.456,0,5.26635
OT01V2496162411,1776599090810.386,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,135898,130,true,1,0,540,960,31,10,31,3400,3,1,SV137,0,0,0,0,6448,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.767,0,16.295019
OT01V995796392,1776599090810.386,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091010.606,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,517239,1336,true,0,0,270,480,396,25,396,206365,2,3,SV137,0,0,0,1,77276,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,197498,6.558,0,5.266359
OT01V2496162411,1776599091010.606,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,141653,135,true,1,0,540,960,33,10,33,3520,3,1,SV137,0,0,0,0,6864,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.825,0,16.295029
OT01V995796392,1776599091010.606,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091010.606,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,517239,1336,true,0,0,270,480,396,25,396,206365,2,3,SV137,0,0,0,1,77276,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,197498,6.558,0,5.266359
OT01V2496162411,1776599091010.606,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,141653,135,true,1,0,540,960,33,10,33,3520,3,1,SV137,0,0,0,0,6864,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.825,0,16.295029
OT01V995796392,1776599091010.606,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091210.371,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,525456,1346,true,0,0,270,480,402,26,402,206605,2,3,SV137,0,0,0,1,78515,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,197201,6.654,0,5.266369999999999
OT01V2496162411,1776599091210.371,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,157190,149,true,1,0,540,960,36,11,36,3856,4,1,SV137,0,0,0,0,7488,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.91,0,16.364697
OT01V995796392,1776599091210.371,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091210.371,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,525456,1346,true,0,0,270,480,402,26,402,206605,2,3,SV137,0,0,0,1,78515,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,197201,6.654,0,5.266369999999999
OT01V2496162411,1776599091210.371,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,157190,149,true,1,0,540,960,36,11,36,3856,4,1,SV137,0,0,0,0,7488,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.91,0,16.364697
OT01V995796392,1776599091210.371,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091410.397,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,532901,1355,true,0,0,270,480,406,26,406,206821,2,3,SV137,0,0,0,1,79341,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,198938,6.726,0,5.266375
OT01V2496162411,1776599091410.397,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,167656,159,true,1,0,540,960,38,11,38,4096,4,1,SV137,0,0,0,0,7904,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.958,0,16.364714
OT01V995796392,1776599091410.397,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091410.397,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,532901,1355,true,0,0,270,480,406,26,406,206821,2,3,SV137,0,0,0,1,79341,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,198938,6.726,0,5.266375
OT01V2496162411,1776599091410.397,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,167656,159,true,1,0,540,960,38,11,38,4096,4,1,SV137,0,0,0,0,7904,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,0.958,0,16.364714
OT01V995796392,1776599091410.397,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091610.466,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,542575,1367,true,0,0,270,480,412,27,412,207109,2,3,SV137,0,0,0,1,80583,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,198332,6.821,0,5.2757499999999995
OT01V2496162411,1776599091610.466,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,180740,171,true,1,0,540,960,40,11,40,4384,5,1,SV137,0,0,0,0,8320,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.012,0,16.431698
OT01V995796392,1776599091610.466,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091610.466,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,542575,1367,true,0,0,270,480,412,27,412,207109,2,3,SV137,0,0,0,1,80583,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,198332,6.821,0,5.2757499999999995
OT01V2496162411,1776599091610.466,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,180740,171,true,1,0,540,960,40,11,40,4384,5,1,SV137,0,0,0,0,8320,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.012,0,16.431698
OT01V995796392,1776599091610.466,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091810.269,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,552371,1379,true,0,0,270,480,417,27,417,207397,2,3,SV137,0,0,0,1,81617,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,207509,6.901,0,5.275755
OT01V2496162411,1776599091810.269,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,190126,180,true,1,0,540,960,42,11,42,4600,5,1,SV137,0,0,0,0,8736,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.061,0,16.455415
OT01V995796392,1776599091810.269,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599091810.269,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,552371,1379,true,0,0,270,480,417,27,417,207397,2,3,SV137,0,0,0,1,81617,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,207509,6.901,0,5.275755
OT01V2496162411,1776599091810.269,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,190126,180,true,1,0,540,960,42,11,42,4600,5,1,SV137,0,0,0,0,8736,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.061,0,16.455415
OT01V995796392,1776599091810.269,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599092010.469,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,563287,1391,true,0,0,270,480,421,26,421,207685,2,3,SV137,0,0,0,1,82445,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,207895,6.96,0,5.275758
OT01V2496162411,1776599092010.469,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,200397,190,true,1,0,540,960,44,11,44,4840,6,1,SV137,0,0,0,0,9152,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.111,0,16.490163
OT01V995796392,1776599092010.469,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599092010.469,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,563287,1391,true,0,0,270,480,421,26,421,207685,2,3,SV137,0,0,0,1,82445,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,207895,6.96,0,5.275758
OT01V2496162411,1776599092010.469,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,200397,190,true,1,0,540,960,44,11,44,4840,6,1,SV137,0,0,0,0,9152,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.111,0,16.490163
OT01V995796392,1776599092010.469,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599092210.391,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,574037,1403,true,0,0,270,480,426,24,426,207973,2,3,SV137,0,0,0,1,83480,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,213971,7.05,0,5.275767
OT01V2496162411,1776599092210.391,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,214286,203,true,1,0,540,960,46,11,46,5152,6,1,SV137,0,0,0,0,9568,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.163,0,16.490173
OT01V995796392,1776599092210.391,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
OT01V1651729253,1776599092210.391,outbound-rtp,COT01_98_profile-id=0,video,video,1651729253,T01,574037,1403,true,0,0,270,480,426,24,426,207973,2,3,SV137,0,0,0,1,83480,[object Object],bandwidth,1,0,0,r0,1969608071,L1T3,213971,7.05,0,5.275767
OT01V2496162411,1776599092210.391,outbound-rtp,COT01_98_profile-id=0,video,video,2496162411,T01,214286,203,true,1,0,540,960,46,11,46,5152,6,1,SV137,0,0,0,0,9568,[object Object],bandwidth,1,0,0,r1,1712583422,L1T3,337000,1.163,0,16.490173
OT01V995796392,1776599092210.391,outbound-rtp,COT01_98_profile-id=0,video,video,995796392,T01,0,1,true,2,0,,,0,,0,283,0,0,SV137,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1822637613,,,0,0,0
